tweet_id	note_id	claim	review	classification	is_fake	language	status	tweet_author	tweet_url	misleading_reasons	sources	created_at
1421918627679383553	1422297693985165323	If the CDC, Democrats, & media cared about #COVID, they would work as hard as possible to: •End Obesity - 80% of covid hospitalization & deaths. •Close the Border - stop spread of disease. •Study & Promote Effective Treatments like HCQ & More. But they care about control.	According to WHO: FACT: Clinical trials confirm that hydroxychloroquine does not prevent illness or death from COVID-19.    https://www.who.int/emergencies/diseases/novel-coronavirus-2019/advice-for-public/myth-busters?gclid=CjwKCAjwr56IBhAvEiwA1fuqGmEtvqFG6Cj7uHeG-aLK_yP1xkxgjBvpfdp-QiK5LPER_LvCGFAa9RoCxGsQAvD_BwE#chloroquine	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Marjorie Taylor Greene 🇺🇸	https://twitter.com/x/status/1421918627679383553	factual_error,unverified_claim	1	2021-08-02 20:46:09
1422916941300346883	1422963312195686401	Notice how the narrative is now switching back to the “UN-V are the spreaders?” We’re the dangerous ones? So the V people spread it but we are the ones punished? Make that make sense!!	This is not true. Surge in cases rising among the unvaccinated, causing wider spread of COVID.    https://www.factcheck.org/2021/07/scicheck-covid-19-surges-among-unvaccinated-in-florida-contrary-to-baseless-claims/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	🇺🇸ProudArmyBrat	https://twitter.com/x/status/1422916941300346883	factual_error,missing_context,unverified_claim	1	2021-08-04 16:51:05
1423016160438542336	1423048327411683336	I have talked to multiple women who say they miscarried healthy pregnancies after taking the #COVID19 vaccine. Not only miscarriages, but also reporting blood clots and heavy & irregular periods after taking the Experimental Use Covid vaccine. Stop vaccine mandates!	This is a lie.    See:    &quot;The study data released so far actually showed only 12.6 % of pregnant women in the study had a miscarriage – not 82%. The study concluded that vaccinations weren't a safety risk for pregnant women.&quot;    https://www.usatoday.com/story/news/factcheck/2021/07/25/fact-check-covid-19-vaccines-not-risky-pregnant-women-study-says/7899594002/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Marjorie Taylor Greene 🇺🇸	https://twitter.com/x/status/1423016160438542336	factual_error,missing_context,unverified_claim	1	2021-08-04 22:28:54
1422982610087669760	1423048997963542529	That’s it. Time to IMPEACH BIDEN! https://t.co/Ihxu2yNY3U	This has been proven false time and time again.    “Is it the biggest source of infection to our whole community?” he said, referring to migrants arriving with the virus. “No, it’s maybe one source, and there’s a lot of different sources.&quot;    https://apnews.com/article/public-health-mexico-health-coronavirus-pandemic-immigration-74eba36e8cd2f842987c0e6e57bcfae1	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Marjorie Taylor Greene 🇺🇸	https://twitter.com/x/status/1422982610087669760	factual_error,missing_context,unverified_claim	1	2021-08-04 22:31:34
1423000811974664194	1423628193714552836	Pfizer only lasts 6 months/	This is simply not true. Less effective does not equal not effective.    https://www.statnews.com/2021/07/28/efficacy-of-pfizer-biontech-covid-vaccine-slips-to-84-after-six-months-data-show/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Richard Torricelli	https://twitter.com/x/status/1423000811974664194	factual_error,missing_context,unverified_claim	1	2021-08-06 12:53:05
1425140875194249227	1425454013827403777	For the record, if Fauci didn’t fund the Wuhan lab, we probably wouldn’t be in this mess.	This statement is false. https://www.factcheck.org/2021/05/the-wuhan-lab-and-the-gain-of-function-disagreement/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Madison Cawthorn	https://twitter.com/x/status/1425140875194249227	factual_error,outdated_info,missing_context,unverified_claim	1	2021-08-11 13:48:15
1419110484050071559	1428901654045265925	"Fox News prematurely called Arizona for Biden but waited several days to call Alaska for Trump. It was a very coordinated coup. Many ""republicans"" were in on it too."	This is false. Biden won the election. https://apnews.com/article/election-2020-ap-fact-check-joe-biden-donald-trump-technology-49a24edd6d10888dbad61689c24b05a5	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	🇺🇸 Matthew H 🇺🇸	https://twitter.com/x/status/1419110484050071559	factual_error,missing_context,unverified_claim	1	2021-08-21 02:07:56
1504419234834755584	1504502568864694280	"At a Ukrainian film studio, ""corpses of Russian bombing victims"" smoke cigarettes between filming. It's hard to work as a corpse in Ukraine. Shooting all day with short breaks for smoke breaks 🤣 pic.twitter.com/rpWAXxn9Vv"	This scene is from a previously recorded rap video (2020): https://www.youtube.com/watch?v=8sx-aG8e-8M	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	𝕊𝕡𝕣𝕚𝕟𝕥𝕖𝕣 𝕻𝕣𝕖𝕤𝕤	https://twitter.com/x/status/1504419234834755584	factual_error,manipulated_media,missing_context,unverified_claim	1	2022-03-17 16:58:59
1529840898523246592	1530001110718611463	It is Beta, actually, @TIME. You almost got it right. https://t.co/pJ6E4jXZsE	His name is Beto: https://en.wikipedia.org/wiki/Beto_O%27Rourke	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Lauren Boebert	https://twitter.com/x/status/1529840898523246592	factual_error,missing_context,unverified_claim,satire	1	2022-05-27 01:41:05
1535977763466772481	1536020255667101697	Uber is reportedly buying food delivery company Postmates for $2.65 billion https://t.co/t0ChkMkHXp	Postmates was acquired by Uber in July 2020. https://www.nytimes.com/2020/07/05/technology/uber-postmates-deal.html#:~:text=SAN%20FRANCISCO%20%E2%80%94%20Uber%20has%20agreed,stock%20deal%20on%20Monday%20morning.	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Bobby Umar | Keynote Speaker 🇨🇦	https://twitter.com/x/status/1535977763466772481	outdated_info,missing_context	1	2022-06-12 16:19:01
1535788374048575489	1536058578469105664	Biden accomplishments 1. Highest gas prices 2. Worst inflation 3. Plummeting crypto prices 4. Highest rent prices ever 5. Created new incomprehensible language If you’re reading this and voted for Biden and you still don’t regret it then you are the American problem.	Crypto is not regulated by the US government. https://www.coindesk.com/learn/is-bitcoin-legal-in-the-united-states/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Jake Paul	https://twitter.com/x/status/1535788374048575489	factual_error	1	2022-06-12 18:51:18
1540055729192800256	1540165105324785664	The Biden administration is banning Juuls but distributing free crack pipes. Make it make sense.	Biden Initiative Funds Drug Overdose Prevention, Not ‘Crack Pipes’ https://www.factcheck.org/2022/02/biden-initiative-funds-drug-overdose-prevention-not-crack-pipes/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	CURRENTLY_RATED_HELPFUL	Lauren Boebert	https://twitter.com/x/status/1540055729192800256	factual_error,missing_context,unverified_claim	1	2022-06-24 02:49:10
1544370490692829184	1544379716039229442	Democrats love to talk about dangerous rhetoric. Swalwell is a Russia Hoax conspirator and failed presidential candidate that slept with a Chinese spy. Now he’s comparing me to a deranged murderer. When will Democrats condemn HIS dangerous rhetoric? https://t.co/lyZGAH0DaD	The claim about Swalwell having an intimate relationship with Christine Fang has never been confirmed.    https://www.businessinsider.com/eric-swalwell-christine-fang-suspected-chinese-spy-2020-12	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Lauren Boebert	https://twitter.com/x/status/1544370490692829184	factual_error,unverified_claim	1	2022-07-05 17:56:32
1545073310559502336	1545390119577952256	Indeed. @JoshShapiroPA and @TomWolfPA are responsible for the deaths of thousands of elderly people. Time to elect @dougmastriano https://t.co/5Q3nEEcWpX	This is false.    COVID nursing home deaths claim is campaign trail mainstay - https://apnews.com/article/2022-midterm-elections-covid-science-health-ab5da360130c3701fac401cbd28def03	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Tdog	https://twitter.com/x/status/1545073310559502336	factual_error,missing_context,unverified_claim	1	2022-07-08 12:51:31
1544871225188667392	1545390236821327874	Thousands of nursing home deaths… Businesses shuttered… Workers forced to choose the jab or their jobs… ⁰⁰Biden, Wolf, and Shapiro stripped our rights and destroyed our economy As governor, I’ll restore our freedoms and rebuild our economy⁰⁰ It’s time for a change, PA pic.twitter.com/nqaYKhBgpP	This is false.    COVID nursing home deaths claim is campaign trail mainstay - https://apnews.com/article/2022-midterm-elections-covid-science-health-ab5da360130c3701fac401cbd28def03	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Doug Mastriano	https://twitter.com/x/status/1544871225188667392	factual_error,outdated_info,missing_context,unverified_claim	1	2022-07-08 12:51:59
1545171343527780356	1545390636395896833	Wolf was one of five governors that had the Covid sick sent into the homes . It triggered an explosion of Covid deaths of our dear elderly. Levine knew it and evacuated mom to a hotel suite. Lockdown Josh covered for Wolf and Levine as our loved ones were left to die alone. pic.twitter.com/VaJFf6KR9M	This is false.    COVID nursing home deaths claim is campaign trail mainstay - https://apnews.com/article/2022-midterm-elections-covid-science-health-ab5da360130c3701fac401cbd28def03	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Doug Mastriano	https://twitter.com/x/status/1545171343527780356	factual_error,outdated_info,missing_context,unverified_claim	1	2022-07-08 12:53:34
1551637558781562880	1551916554786406401	pic.twitter.com/iatAu5umzZ	This photo has been altered. https://www.politifact.com/factchecks/2022/jun/22/viral-image/photo-altered-look-its-marjorie-taylor-greene-wear/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Elmontay Slim	https://twitter.com/x/status/1551637558781562880	manipulated_media	1	2022-07-26 13:05:14
1556793230028587009	1556823844643639296	DEFUND THE FBI!	Donald Trump appointed Christopher Wray, who is a Republican, the head of the FBI in 2017. https://www.politico.com/story/2017/06/07/trump-fbi-director-nominee-christopher-wray-239238	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Former Congresswoman Marjorie Taylor Greene🇺🇸	https://twitter.com/x/status/1556793230028587009	missing_context	1	2022-08-09 02:05:03
1557682550918860800	1558102770988752896	The White House is a bit confused. The inflation rate isn't at 0%, that's Biden's approval rating.	Joe Biden's current approval rating is 40.3% (as of 8/12/22) https://projects.fivethirtyeight.com/biden-approval-rating/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Lauren Boebert	https://twitter.com/x/status/1557682550918860800	factual_error,missing_context,unverified_claim	1	2022-08-12 14:47:03
1559242579375439873	1559328358449676288	Lock Them Up!!! pic.twitter.com/Vv56YS9ssR	According to the DOJ, the FBI is not in possession of former President Trump's passports. https://twitter.com/NorahODonnell/status/1559312970173259784	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Former Congresswoman Marjorie Taylor Greene🇺🇸	https://twitter.com/x/status/1559242579375439873	factual_error,outdated_info,missing_context,unverified_claim	1	2022-08-15 23:57:06
1561070125498990592	1561732760489828363	JFK, Jr. posted this today. 🤔🥰#IYKYK pic.twitter.com/zOxFzPnq48	John F. Kennedy Jr. died on July 16, 1999. https://en.wikipedia.org/wiki/John_F._Kennedy_Jr._plane_crash	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	mythoughtsmyright	https://twitter.com/x/status/1561070125498990592	factual_error,unverified_claim	1	2022-08-22 15:11:20
1580190590947405825	1580589617044422656	The folks who are shitting on Zuck re Oculus should shut up. He is trying to invent something new. Just give him some time to try. Why tear down someone who is actually trying hard?	Mark Zuckerberg didn't invent Oculus, it was acquired by Facebook (now Meta) in 2014. https://about.fb.com/news/2014/03/facebook-to-acquire-oculus/    Oculus was founded and invented by Palmer Luckey, Brendan Iribe, Michael Antonov and Nate Mitchell. https://en.wikipedia.org/wiki/Reality_Labs	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Michael Seibel	https://twitter.com/x/status/1580190590947405825	factual_error,missing_context,unverified_claim	1	2022-10-13 16:01:45
1586391230698557440	1586804530129387523	blows my mind that 41M adderall prescriptions were dispensed in the US in 2021 41M people casually tweaking on pharmaceutical grade amphetamines every day the re-branding of meth has been one of the greatest marketing campaigns of the decade, truly wild	&quot;Studies show about two-point-five million Americans are prescribed stimulants like Adderall or Ritalin.&quot; https://www.actionnews5.com/2021/07/12/best-life-adults-are-biggest-consumers-adderall-now/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Meltem Demirors	https://twitter.com/x/status/1586391230698557440	factual_error,missing_context,unverified_claim	1	2022-10-30 19:37:36
1587083100961619968	1587437185246138368	The same mainstream media democrat activists that sold conspiracy theories for years about President Trump and Russia are now blaming @elonmusk for “internet misinformation” about Paul Pelosi’s friend attacking him with a hammer. The media is source of misinformation.	This is not accurate. The attacker confirmed, himself, that he did not personally know his victims. https://twitter.com/oneunderscore__/status/1587167366168838147	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Former Congresswoman Marjorie Taylor Greene🇺🇸	https://twitter.com/x/status/1587083100961619968	factual_error,missing_context,unverified_claim	1	2022-11-01 13:31:32
1590086293706641409	1590089391728386048	NEW: Poll workers in Maricopa actively encouraging people to drop off ballots instead of voting in person. Lines 90 minutes in Scottsdale This is voter suppression. People need to be arrested.	Per Maricopa County: &quot;The vast majority of Vote Centers are seeing wait times under 30 minutes&quot;    https://twitter.com/maricopacounty/status/1590069416334880768	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Charlie Kirk	https://twitter.com/x/status/1590086293706641409	factual_error,missing_context,unverified_claim	1	2022-11-08 21:10:28
1590062144242200576	1590090122665541632	People need to be arrested for what is happening in Maricopa County. It's criminal.	Per Maricopa County: &quot;The vast majority of Vote Centers are seeing wait times under 30 minutes, and whether by tabulator or secure ballot box, all voters are being served.&quot;     https://twitter.com/maricopacounty/status/1590069416334880768	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Charlie Kirk	https://twitter.com/x/status/1590062144242200576	factual_error,outdated_info,missing_context,unverified_claim	1	2022-11-08 21:13:22
1597351066404020224	1597968869246877700	They just stole Arizona while America watched.	The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	BraveHeart™	https://twitter.com/x/status/1597351066404020224	factual_error,missing_context,unverified_claim	1	2022-11-30 15:00:41
1597784586494222337	1597969028777230342	".@KariLake: ""The people who were disenfranchised, the people who care about their elections, who care about their voice being heard were given two minutes to speak and air their grievances. Meanwhile, these clowns running our elections had two weeks to count the votes."" pic.twitter.com/aEIhmNvHNn"	The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Kari Lake	https://twitter.com/x/status/1597784586494222337	factual_error,missing_context,unverified_claim	1	2022-11-30 15:01:19
1597770860219142145	1597969157366095873	".@KariLake: ""The whole system is a joke. And either our courts help us out right now, or I feel we lose this country."" pic.twitter.com/W3ns19WOwG"	The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Kari Lake	https://twitter.com/x/status/1597770860219142145	factual_error,missing_context,unverified_claim	1	2022-11-30 15:01:50
1597733090507751424	1597969290216591367	Today https://t.co/tCU8kwLiZh officially started to deliver the #Election data to the @RealMarkFinchem and @KariLake camps #Midterms2022 Stay tuned…	The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	VotifyNow	https://twitter.com/x/status/1597733090507751424	factual_error,outdated_info,missing_context,unverified_claim	1	2022-11-30 15:02:22
1597390350171000832	1597969467316862978	An update on our Fight, Arizona: pic.twitter.com/tXrjrTFDc8	The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	CURRENTLY_RATED_HELPFUL	Kari Lake	https://twitter.com/x/status/1597390350171000832	factual_error,missing_context,unverified_claim	1	2022-11-30 15:03:04
1597295441418539008	1597969968162914310	“Watching you pledge allegiance to my flag was disgusting… you are vote traffickers. You’ve sold us out.” “Am I bothering you? Because this election bothered me. And you’re doing nothing about it.” pic.twitter.com/nYj268a6Yq	The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Kari Lake War Room	https://twitter.com/x/status/1597295441418539008	factual_error,missing_context,unverified_claim	1	2022-11-30 15:05:03
1597045990447382528	1597970141127606275	Arizonans have no Faith & Trust in our Elections. Our Election Officials are incompetent (…or worse) They have failed us. The Fake News ignores our Fake Elections and expect us to just “move on.” We won’t. America will NOT survive if we don’t demand Election Reform NOW.	The Maricopa County Board of Supervisors voted unanimously to certify the results of the 2022 election. Kari Lake lost her election. https://www.azcentral.com/story/opinion/op-ed/laurieroberts/2022/11/28/maricopa-county-election-certified-let-grifting-begin/69682663007/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Kari Lake	https://twitter.com/x/status/1597045990447382528	factual_error,missing_context,unverified_claim	1	2022-11-30 15:05:45
1607111857646469122	1607817006312480771	Do you agree that Justin Trudeau shouldn't be relaxing in Jamaica while Canada's transportation system has gone off the rails? pic.twitter.com/MTyHuRfWf7	This photo was taken in 2015 and it's not in Jamaica: https://twitter.com/amacinto/status/1607624687470759940	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Stephen Taylor	https://twitter.com/x/status/1607111857646469122	factual_error,outdated_info,missing_context,unverified_claim	1	2022-12-27 19:13:40
1608164393900032001	1608603506478309379	My school had gym class. 2022 schools have sex toys for kindergartners.	Untrue, unfounded and no evidence pointing to anything close to this statement.	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Kevin Sorbo	https://twitter.com/x/status/1608164393900032001	factual_error,unverified_claim	1	2022-12-29 23:18:57
1362116397673799681	1362133223334170628	@ngerakines Welcome to Birdwatch! 🎉 You can now add context to Tweets, and rate notes on the Birdwatch site. Check out this how-to guide to help you get going: https://t.co/ldtHFVYFZv If you’d like to jump in now, try writing a note on the Tweet below 👇	This is just an example note as directed by the tweet.	NOT_MISLEADING	0	en	NEEDS_MORE_RATINGS	Community Notes	https://twitter.com/x/status/1362116397673799681	factually_correct	1	2021-02-17 20:14:02
1355216803174211588	1355539760593461249	This is untrue. Please do not spread false statements about vaccines.https://t.co/c2Fk15rLkH	The author is confusing the reported efficacy of preventing hospitalization and death, with the reported overall efficacy of preventing infection, the superset of results. Bloomberg coverage (https://www.bloomberg.com/news/articles/2021-01-29/j-j-single-dose-vaccine-provides-strong-shield-against-covid-19) makes this distinction clearly.	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Barbara Engelhardt	https://twitter.com/x/status/1355216803174211588	missing_context	1	2021-01-30 15:33:58
1357361937743495172	1357389077184737290	*FACT CHECK* I have not once discounted your fear. We were ALL terrified that day. I’m stating the fact that insurrectionists were never in our hallway... because they weren’t. I deal in facts. Unlike you, apparently. https://t.co/S6CWasKNpY	AOC discussed in her Instagram Live (cited by reporter Kara Swisher in https://twitter.com/karaswisher/status/1357386260051066883) the choas and fear of the moment, but at no time says that insurrectionists entered her office. Nancy is “fact checking” claims that were never made.	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Nancy Mace	https://twitter.com/x/status/1357361937743495172	factual_error,unverified_claim	1	2021-02-04 18:02:29
1417579194251464704	1417606906127032320	Olympics really working overtime to annoy the hell out of everyone.https://t.co/7SmTUrxCNM	This is not about the Olympics. This is about a bronze medal game against Spain at the European Beach Handball Championships.    The first paragraph of the linked article itself reads &quot;Norway’s women’s beach handball team was fined by the European Handball Federation on Monday.”	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Jen Chaney	https://twitter.com/x/status/1417579194251464704	factual_error	1	2021-07-20 22:06:38
1522656626951532546	1523290137953714176	Reminder that people in the 1950s didn’t fast They didn’t eat low carb They didn’t avoid dessert pic.twitter.com/gQ5cSN8PUR	The first dieting book appeared in 1864. https://source.colostate.edu/the-long-strange-history-of-dieting-fads/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Tan Man	https://twitter.com/x/status/1522656626951532546	factual_error,unverified_claim	1	2022-05-08 13:14:04
1526462016134651909	1526462704340283393	Scary thought: Data from fitness trackers can be used to determine when you may be pregnant, which means they could be used to determine when you are no longer pregnant. Governments could potential subpoena that information to build cases against individuals who had abortions.	Multiple online articles pointing out examples of fitness devices being used to detect pregnancy: https://www.theguardian.com/technology/2016/feb/08/fitness-tracker-pregnant-fitbit	NOT_MISLEADING	0	en	NEEDS_MORE_RATINGS	Mike Chambers	https://twitter.com/x/status/1526462016134651909	factually_correct	1	2022-05-17 07:20:43
1387842855519997954	1387861784070029312	"If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribute to Birdwatch"". Try it on this Tweet! pic.twitter.com/fk57uFse7E"	Just testing Birdwatch UI as guided by tweets.	NOT_MISLEADING	0	en	NEEDS_MORE_RATINGS	Community Notes	https://twitter.com/x/status/1387842855519997954	factually_correct	0	2021-04-29 20:10:09
1387530261672378368	1387864243186241536	Mitch McConnell just called Nancy Pelosi and is ready to confirm Merrick Garland to the Supreme Court.	This is clearly a joke tweet. Marking it misleading and providing sources on SC vacancies is not necessary.	NOT_MISLEADING	0	en	NEEDS_MORE_RATINGS	Ford News	https://twitter.com/x/status/1387530261672378368	clearly_satire	0	2021-04-29 20:19:55
1388138766599086080	1388893557134561285	This is what happens when you extend unemployment benefits for too long and add a $1400 stimulus payment to it. Right when employers need workers to fully open back up, few can be found. pic.twitter.com/DlrQp8Vzw1	This is anti-stimulus and anti-unemployment rhetoric. It’s not supported by facts.    WSJ: “Is $600 a Week in Extra Unemployment Aid Deterring People From Seeking Work?” [7/29/2020]  https://www.wsj.com/amp/articles/is-600-a-week-in-extra-unemployment-aid-deterring-people-from-seeking-work-11596015000    This is about the previous stimulus but discusses relevant studies.	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Rep. David Rouzer	https://twitter.com/x/status/1388138766599086080	missing_context,unverified_claim	1	2021-05-02 16:30:03
1444811066266038273	1444877219705196548	First they sell the disease, then they sell you the cure.	The vaccine is free. This is absurd propaganda.	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Marjorie Taylor Greene 🇺🇸	https://twitter.com/x/status/1444811066266038273	factual_error	0	2021-10-04 04:09:08
1474179269949542400	1474472173884657666	When corporate donations flood into Senator Manchin’s office right before opposing #BuildBackBetter. We’re shocked. pic.twitter.com/qyMSSntyFw	This tweet could cite sources, such as https://thehill.com/homenews/senate/586883-corporate-donors-opened-wallets-to-manchin-before-announcement-he-wont	NOT_MISLEADING	0	en	NEEDS_MORE_RATINGS	Lambda Legal	https://twitter.com/x/status/1474179269949542400	factually_correct	1	2021-12-24 20:08:55
1521492724603658244	1521618006584954881	Last night’s stunning breach was an attack on the independence of the Supreme Court. By every indication, this was yet another escalation in the radical left’s ongoing campaign to bully and intimidate federal judges and substitute mob rule for the rule of law. pic.twitter.com/wvigWvPqm7	There is as yet no evidence whatsoever as to who has leaked this information or what their motives might be. There is also no evidence that leaking the memo constitutes bullying or intimidating federal justices. https://www.foxnews.com/politics/roe-v-wade-draft-leaker-identity-unknown	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	U.S. Senator Mitch McConnell	https://twitter.com/x/status/1521492724603658244	missing_context,unverified_claim	1	2022-05-03 22:29:37
1519441929037090819	1521618624212922368	While the far left has been waging a national anti-police, anti-law-enforcement campaign, violent crime has soared from coast to coast. Cities are under siege. Until federal, state, and local Democrats get with the program, innocent people will continue to suffer.	There is no evidence that increases in crime during the pandemic are the result of Democrat policies. In fact, Republican areas showed the greatest increase in some crimes. https://www.salon.com/2022/03/16/democrats-for--but-new-data-shows-higher-rates-in-red-states/	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	U.S. Senator Mitch McConnell	https://twitter.com/x/status/1519441929037090819	missing_context	1	2022-05-03 22:32:04
1519318056983539712	1521619568082313216	The Biden Administration’s approach to the border is failing America. They are stumbling through this core governing duty with no plan and backward priorities. Democrats would rather appease radicals with functional open borders than conduct the bare minimum in enforcement.	CBP Enforcement actions on the border have actually increased from 683,178 in 2018 to 1,956,519 in 2021 and 1,217,802 in 2022 to date. https://www.cbp.gov/newsroom/stats/cbp-enforcement-statistics	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	U.S. Senator Mitch McConnell	https://twitter.com/x/status/1519318056983539712	factual_error,missing_context,unverified_claim	1	2022-05-03 22:35:50
1521626644083003393	1521671991647891456	"Well-timed new Fox News poll: ""44% think abortion should be legal all (27%) or most of the time (17%), while a majority of 54% thinks it should be illegal all (11%) or most of the time (43%).""https://t.co/8NLsVRv3ps"	This tweet misrepresents the article it references, which says that 63% of people think Roe vs. Wade should stand to only 27% who think it should be overturned, and presents 52% of people saying abortion should be mostly or always legal. https://www.foxnews.com/official-polls/fox-news-poll-just-over-half-favor-banning-abortions-after-15-weeks	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Josh Kraushaar	https://twitter.com/x/status/1521626644083003393	factual_error,outdated_info,missing_context	1	2022-05-04 02:04:08
1521585591707648001	1521677327091920896	Reportedly 1,223 people died during Pfizer’s post authorization adverse events report. Congress must pass my bill, HR 7308 Justice for Vaccine Victims Act of 2022 to investigate all VAERS Covid vaccine reports & remove liability protections to allow people to seek damages. pic.twitter.com/75C0V1prZ0	VAERS tracks reports of illness or death after people take a new drug or vaccine. Statisticians then determine if the people who have taken it are statistically different from the general population. They’ve found nine deaths caused by the vaccine from 572 million doses. https://www.cdc.gov/coronavirus/2019-ncov/vaccines/safety/adverse-events.html	MISINFORMED_OR_POTENTIALLY_MISLEADING	1	en	NEEDS_MORE_RATINGS	Former Congresswoman Marjorie Taylor Greene🇺🇸	https://twitter.com/x/status/1521585591707648001	factual_error,outdated_info,missing_context	1	2022-05-04 02:25:20
