URL	Author	datePublished	claimReviewed	reviewBody	title	ratingValue	bestRating	alternativeName	is_health	health_categories
https://piaui.folha.uol.com.br/lupa/2018/11/19/verificamos-bolsonaro-emenda-medicos/	https:piaui.folha.uol.com.brlupa	2018-11-19 19:21:45	Os dependentes legais do médico intercambista estrangeiro não poderão exercer atividades remuneradas, com emissão de Carteira de Trabalho e Previdência Social pelo Ministério do Trabalho e Emprego	Empty	#Verificamos:  verdade que Bolsonaro quis impedir familiares de médicos estrangeiros de trabalhar no Brasil	4	6	Verdadeiro	1	saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2018/11/07/verificamos-dipirona-venezuela-2/	https:piaui.folha.uol.com.brlupa	2018-11-07 18:54:28	O medicamento exposto abaixo, Dipirona S-500, importado da Venezuela, contém um vírus perigosíssimo, não tomem... !	Empty	Notícia falsa sobre dipirona da Venezuela com vírus perigosíssimo volta a circular	4	6	Falso	1	medicamento_tratamento
https://piaui.folha.uol.com.br/lupa/2018/08/27/verificamos-roraima/	https:piaui.folha.uol.com.brlupa	2018-08-27 15:00:38	40% dos partos na maternidade [Hospital Materno Infantil Nossa Senhora de Nazaré] são de bebês filhos de imigrantes	Empty	#Verificamos: textos e imagens sobre a crise migratória em Roraima misturam dados certos e errados	4	6	Falso	1	saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2018/08/27/verificamos-roraima/	https:piaui.folha.uol.com.brlupa	2018-08-27 15:00:38	Venezuelanos agrediram as únicas médicas plantonistas da única maternidade de Boa Vista, fazendo assim com que elas saíssem assustadas para fazer boletim de ocorrência e resultando em bebês mortos nos ventres de suas mães	Empty	#Verificamos: textos e imagens sobre a crise migratória em Roraima misturam dados certos e errados	4	6	Exagerado	1	saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2018/08/27/verificamos-roraima/	https:piaui.folha.uol.com.brlupa	2018-08-27 15:00:38	[Uma] Meningite bacteriana que isolou áreas inteiras [do Hospital Geral de Roraima]	Empty	#Verificamos: textos e imagens sobre a crise migratória em Roraima misturam dados certos e errados	4	6	Falso	1	doenca_sintoma,saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2018/08/27/verificamos-roraima/	https:piaui.folha.uol.com.brlupa	2018-08-27 15:00:38	Nós nem sabíamos mais o que era sarampo [antes de os venezuelanos chegarem]	Empty	#Verificamos: textos e imagens sobre a crise migratória em Roraima misturam dados certos e errados	4	6	Verdadeiro, mas	1	doenca_sintoma
https://piaui.folha.uol.com.br/lupa/2018/07/11/verificamos-deixar-vacinar/	https:piaui.folha.uol.com.brlupa	2018-07-11 17:55:26	Vacinar crianças é obrigatório, e pais que descumprem podem até perder guarda	Empty	#Verificamos: deixar de vacinar crianças é ilegal no Brasil	4	6	Verdadeiro	1	vacina_imunizacao
https://piaui.folha.uol.com.br/lupa/2018/06/28/verificamos-dipirona-venezuela/	https:piaui.folha.uol.com.brlupa	2018-06-28 16:41:23	Novo dipirona importado da Venezuela para o Brasil contém vírus	Empty	#Verificamos: Dipirona importada da Venezuela não contém vírus	4	6	Falso	1	medicamento_tratamento
https://piaui.folha.uol.com.br/lupa/2018/06/08/verificamos-cura-cancer/	https:piaui.folha.uol.com.brlupa	2018-06-08 17:02:55	Frade famoso divulga a cura do câncer	Empty	#Verificamos: Frade famoso não divulga a cura do câncer	4	6	Falso	1	doenca_sintoma,medicamento_tratamento
https://piaui.folha.uol.com.br/lupa/2018/06/04/verificamos-moro/	https:piaui.folha.uol.com.brlupa	2018-06-04 20:24:33	Sérgio Moro está muito ruim, problema é grave! afirmam médicos	Empty	#Verificamos: Juiz Sérgio Moro não está muito ruim de saúde	4	6	Falso	1	saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2018/05/30/verificamos-surto-conjuntivite-3/	https:piaui.folha.uol.com.brlupa	2018-05-30 20:06:16	Médico do SUS faz alerta de surto absurdo de conjuntivite viral nível 3	Empty	#Verificamos: Médico do SUS não faz alerta de surto absurdo de conjuntivite viral nível 3	4	6	Falso	1	saude_publica_sistema
https://piaui.folha.uol.com.br/lupa/2018/05/15/verificamos-surto-gripe-vacina/	https:piaui.folha.uol.com.brlupa	2018-05-15 13:00:20	Direção do Hospital das Clínicas de São Paulo está preocupada com a nova gripe que vai adoecer muita gente	Empty	#Verificamos: vacina contra gripe não causa 'surto mortal' nos EUA	4	6	Falso	1	saude_publica_sistema,vacina_imunizacao
https://piaui.folha.uol.com.br/lupa/2018/05/15/verificamos-surto-gripe-vacina/	https:piaui.folha.uol.com.brlupa	2018-05-15 13:00:20	Médico quebra o silêncio: A vacina contra a gripe é o que está causando um surto mortal de gripe	Empty	#Verificamos: vacina contra gripe não causa 'surto mortal' nos EUA	4	6	Falso	1	saude_publica_sistema,vacina_imunizacao
